"uniqueID","mediaTitle","category","year","countryOrigin","genre","peopleScore","criticScore"
"sqs111800029m4","Blackout (Ep7)","Television",2017,"USA","Comedy","7.50","3.80"
"sqs111800030m4","Arnold Hall (Ep8)","Television",2017,"USA","Comedy","7.50","3.80"
"sqts111800038","Better Things S02","Television",2017,"USA","Comedy","7.50","3.80"
"sqs111800031m4","Thanks-Hoarding (Ep5)","Television",2017,"USA","Comedy","8.10","4.10"
"sqs111800032m4","The Bleakening - Part One (Ep6)","Television",2017,"USA","Comedy","8.10","4.10"
"sqs111800033m4","The Bleakening - Part Two (Ep7)","Television",2017,"USA","Comedy","8.10","4.10"
"sqs111800034m4","V for Valentine-Detta (Ep8)","Television",2017,"USA","Comedy","8.10","4.10"
"sqts111800039","Bob's Burgers S08","Television",2017,"USA","Comedy","8.10","4.10"
"sqs111800035m4","It's the Great Pumpkin, Phil Dunphy (Ep5)","Television",2017,"USA","Comedy","8.50","4.30"
"sqs111800036m4","Ten Years Later (Ep6)","Television",2017,"USA","Comedy","8.50","4.30"
"sqs111800037m4","Winner Winner Turkey Dinner (Ep7)","Television",2017,"USA","Comedy","8.50","4.30"
"sqs111800038m4","Brushes with Celebrity (Ep8)","Television",2017,"USA","Comedy","8.50","4.30"
"sqts111800040","Modern Family S09","Television",2017,"USA","Comedy","8.50","4.30"
"sqs111800039m4","Pilot - Red Oaks (S01, Ep1)","Television",2015,"USA","Comedy","7.90","4.00"
"sqs111800040m4","Doubles (S01, Ep2)","Television",2015,"USA","Comedy","7.90","4.00"
"sqs111800041m4","The Wedding (S01, Ep3)","Television",2015,"USA","Comedy","7.90","4.00"
"sqs111800042m4","MDMA (S01, Ep4)","Television",2015,"USA","Comedy","7.90","4.00"
"sqs111800043m4","Fourth of July (S01, Ep5)","Television",2015,"USA","Comedy","7.90","4.00"
"sqs111800044m4","Swingers (S01, Ep6)","Television",2015,"USA","Comedy","7.90","4.00"
"sqs111800045m4","Body Swap (S01, Ep7)","Television",2015,"USA","Comedy","7.90","4.00"
"sqs111800046m4","After Hours (S01, Ep8)","Television",2015,"USA","Comedy","7.90","4.00"
"sqs111800047m4","The Bar Mitzvah (S01, Ep9)","Television",2015,"USA","Comedy","7.90","4.00"
"sqs111800048m4","Labor Day Luau (S01, Ep10)","Television",2015,"USA","Comedy","7.90","4.00"
"sqts111800041","Red Oaks","Television",2015,"USA","Comedy","7.90","4.00"
"sqs111800059m4","June (Ep1)","Television",2018,"USA","Drama","8.60","4.30"
"sqs111800060m4","Unwomen (Ep2)","Television",2018,"USA","Drama","8.60","4.30"
"sqs111800061m4","Baggage (Ep3)","Television",2018,"USA","Drama","8.60","4.30"
"sqs111800062m4","Other Women (Ep4)","Television",2018,"USA","Drama","8.60","4.30"
"sqs111800063m4","Seeds (Ep5)","Television",2018,"USA","Drama","8.60","4.30"
"sqs111800064m4","First Blood (Ep6)","Television",2018,"USA","Drama","8.60","4.30"
"sqs111800065m4","After (Ep7)","Television",2018,"USA","Drama","8.60","4.30"
"sqs111800066m4","Women's Work (Ep8)","Television",2018,"USA","Drama","8.60","4.30"
"sqs111800067m4","Smart Power (Ep9)","Television",2018,"USA","Drama","8.60","4.30"
"sqs111800068m4","The Last Ceremony (Ep10)","Television",2018,"USA","Drama","8.60","4.30"
"sqs111800069m4","Holly (Ep11)","Television",2018,"USA","Drama","8.60","4.30"
"sqs111800070m4","Postpartum (Ep12)","Television",2018,"USA","Drama","8.60","4.30"
"sqs111800071m4","The Word (Ep13)","Television",2018,"USA","Drama","8.60","4.30"
"sqts111800042","The Handmaid's Tale S02","Television",2018,"USA","Drama","8.60","4.30"
"sqs111800072m4","Pilot - Krypton (S01, Ep1)","Television",2018,"USA","Drama","7.10","3.60"
"sqs111800073m4","House Of El (S01, Ep2)","Television",2018,"USA","Drama","7.10","3.60"
"sqs111800074m4","Rankless Initiative (S01, Ep3)","Television",2018,"USA","Drama","7.10","3.60"
"sqs111800075m4","The Word Of Rao (S01, Ep4)","Television",2018,"USA","Drama","7.10","3.60"
"sqs111800076m4","House Of Zod (S01, Ep5)","Television",2018,"USA","Drama","7.10","3.60"
"sqs111800077m4","Civil Wars (S01, Ep6)","Television",2018,"USA","Drama","7.10","3.60"
"sqs111800078m4","Transformation (S01, Ep7)","Television",2018,"USA","Drama","7.10","3.60"
"sqs111800079m4","Savage Night (S01, Ep8)","Television",2018,"USA","Drama","7.10","3.60"
"sqs111800080m4","Hope (S01, Ep9)","Television",2018,"USA","Drama","7.10","3.60"
"sqs111800081m4","The Phantom Zone (S01, Ep10)","Television",2018,"USA","Drama","7.10","3.60"
"sqts111800043","Krypton","Television",2018,"USA","Drama","7.10","3.60"
"sqs111800082m4","S01, Ep 1 The Split","Television",2018,"GBR","Drama","7.10","3.60"
"sqs111800083m4","S01, Ep 2 The Split","Television",2018,"GBR","Drama","7.10","3.60"
"sqs111800084m4","S01, Ep 3 The Split","Television",2018,"GBR","Drama","7.10","3.60"
"sqs111800085m4","S01, Ep 4 The Split","Television",2018,"GBR","Drama","7.10","3.60"
"sqs111800086m4","S01, Ep 5 The Split","Television",2018,"GBR","Drama","7.10","3.60"
"sqs111800087m4","S01, Ep 6 The Split","Television",2018,"GBR","Drama","7.10","3.60"
"sqts111800044","The Split","Television",2018,"GBR","Drama","7.10","3.60"
"sqs111800088m4","Memphis (S01, Ep16)","Television",2016,"USA","Drama","8.90","4.50"
"sqs111800089m4","What Now? (S01, Ep17)","Television",2016,"USA","Drama","8.90","4.50"
"sqs111800090m4","Moonshadow (S01, Ep18)","Television",2016,"USA","Drama","8.90","4.50"
"sqts111800045","This Is Us","Television",2016,"USA","Drama","8.90","4.50"
"sqs111800091m4","Spiderlamb / Alligator Tears (Ep2)","Television",2016,"USA","Animation","7.10","3.60"
"sqts111800046","Bunnicula","Television",2016,"USA","Animation","7.10","3.60"
"sqs111800092m4","Toto Unleashed / Official Ozian Exam (Ep2)","Television",2017,"USA","Animation","8.10","4.10"
"sqts111800047","Dorothy and the Wizard of Oz","Television",2017,"USA","Animation","8.10","4.10"
"sqs111800093m4","S01, Ep 43 - Ep 48","Television",2004,"GBR","Animation","6.40","3.20"
"sqts111800048","Peppa Pig","Television",2004,"GBR","Animation","6.40","3.20"
"sqs111800094m4","Homecoming Part 1 (Ep1)","Television",2005,"USA","Animation","7.80","3.90"
"sqts111800049","Teen Titans S03","Television",2005,"USA","Animation","7.80","3.90"
"sqs111800095m4","Ya Win Some, Ya Luge Some / Mambo Itali-Go-Go (Ep2)","Television",2017,"USA","Animation","6.60","3.30"
"sqts111800050","Wacky Races","Television",2017,"USA","Animation","6.60","3.30"
"sqs111800096m4","Ep 1 Deep in the Realm of Conscience","Television",2018,"HKG","Drama","7.00","3.50"
"sqs111800097m4","Ep 2 Deep in the Realm of Conscience","Television",2018,"HKG","Drama","7.00","3.50"
"sqs111800098m4","Ep 3 Deep in the Realm of Conscience","Television",2018,"HKG","Drama","7.00","3.50"
"sqs111800099m4","Ep 4 Deep in the Realm of Conscience","Television",2018,"HKG","Drama","7.00","3.50"
"sqs111800100m4","Ep 5 Deep in the Realm of Conscience","Television",2018,"HKG","Drama","7.00","3.50"
"sqs111800101m4","Ep 6 Deep in the Realm of Conscience","Television",2018,"HKG","Drama","7.00","3.50"
"sqs111800102m4","Ep 7 Deep in the Realm of Conscience","Television",2018,"HKG","Drama","7.00","3.50"
"sqs111800103m4","Ep 8 Deep in the Realm of Conscience","Television",2018,"HKG","Drama","7.00","3.50"
"sqs111800104m4","Ep 9 Deep in the Realm of Conscience","Television",2018,"HKG","Drama","7.00","3.50"
"sqs111800105m4","Ep 10 Deep in the Realm of Conscience","Television",2018,"HKG","Drama","7.00","3.50"
"sqs111800106m4","Ep 11 Deep in the Realm of Conscience","Television",2018,"HKG","Drama","7.00","3.50"
"sqs111800107m4","Ep 12 Deep in the Realm of Conscience","Television",2018,"HKG","Drama","7.00","3.50"
"sqs111800108m4","Ep 13 Deep in the Realm of Conscience","Television",2018,"HKG","Drama","7.00","3.50"
"sqs111800109m4","Ep 14 Deep in the Realm of Conscience","Television",2018,"HKG","Drama","7.00","3.50"
"sqs111800110m4","Ep 15 Deep in the Realm of Conscience","Television",2018,"HKG","Drama","7.00","3.50"
"sqs111800111m4","Ep 16 Deep in the Realm of Conscience","Television",2018,"HKG","Drama","7.00","3.50"
"sqs111800112m4","Ep 17 Deep in the Realm of Conscience","Television",2018,"HKG","Drama","7.00","3.50"
"sqs111800113m4","Ep 18 Deep in the Realm of Conscience","Television",2018,"HKG","Drama","7.00","3.50"
"sqs111800114m4","Ep 19 Deep in the Realm of Conscience","Television",2018,"HKG","Drama","7.00","3.50"
"sqs111800115m4","Ep 20 Deep in the Realm of Conscience","Television",2018,"HKG","Drama","7.00","3.50"
"sqs111800116m4","Ep 21 Deep in the Realm of Conscience","Television",2018,"HKG","Drama","7.00","3.50"
"sqs111800117m4","Ep 22 Deep in the Realm of Conscience","Television",2018,"HKG","Drama","7.00","3.50"
"sqs111800118m4","Ep 23 Deep in the Realm of Conscience","Television",2018,"HKG","Drama","7.00","3.50"
"sqs111800119m4","Ep 24 Deep in the Realm of Conscience","Television",2018,"HKG","Drama","7.00","3.50"
"sqs111800120m4","Ep 25 Deep in the Realm of Conscience","Television",2018,"HKG","Drama","7.00","3.50"
"sqs111800121m4","Ep 26 Deep in the Realm of Conscience","Television",2018,"HKG","Drama","7.00","3.50"
"sqs111800122m4","Ep 27 Deep in the Realm of Conscience","Television",2018,"HKG","Drama","7.00","3.50"
"sqs111800123m4","Ep 28 Deep in the Realm of Conscience","Television",2018,"HKG","Drama","7.00","3.50"
"sqs111800124m4","Ep 29 Deep in the Realm of Conscience","Television",2018,"HKG","Drama","7.00","3.50"
"sqs111800125m4","Ep 30 Deep in the Realm of Conscience","Television",2018,"HKG","Drama","7.00","3.50"
"sqs111800126m4","Ep 31 Deep in the Realm of Conscience","Television",2018,"HKG","Drama","7.00","3.50"
"sqs111800127m4","Ep 32 Deep in the Realm of Conscience","Television",2018,"HKG","Drama","7.00","3.50"
"sqs111800128m4","Ep 33 Deep in the Realm of Conscience","Television",2018,"HKG","Drama","7.00","3.50"
"sqs111800129m4","Ep 34 Deep in the Realm of Conscience","Television",2018,"HKG","Drama","7.00","3.50"
"sqs111800130m4","Ep 35 Deep in the Realm of Conscience","Television",2018,"HKG","Drama","7.00","3.50"
"sqs111800131m4","Ep 36 Deep in the Realm of Conscience","Television",2018,"HKG","Drama","7.00","3.50"
"sqts111800051","Deep in the Realm of Conscience 宮心計2深宫计","Television",2018,"HKG","Drama","7.00","3.50"
"sqs111800132m4","Ethan Juan (Ep721)","Television",2017,"TAI","Variety & Game Shows","0.00","3.20"
"sqts111800052","Happy Camp 快樂大本營","Television",2017,"TAI","Variety & Game Shows","0.00","3.20"
"sqs111800133m4","S01 Ep 4 Keep Running","Television",2017,"CHN","Variety & Game Shows","8.90","4.50"
"sqs111800134m4","S01 Ep 5 Keep Running","Television",2017,"CHN","Variety & Game Shows","8.90","4.50"
"sqts111800053","Keep Running S01 奔跑吧 1","Television",2017,"CHN","Variety & Game Shows","8.90","4.50"
"sqs111800135m4","Ep 9 Incredible Hidden Gems","Television",2016,"CHN","Travel","0.00","3.60"
"sqts111800054","The Incredible Hidden Gems 秘境不思溢S2","Television",2016,"CHN","Travel","0.00","3.60"
"sqs111800136m4","William Chan (Ep4)","Television",2017,"CHN","Travel","0.00","3.40"
"sqts111800055","Chef Nic S04","Television",2017,"CHN","Travel","0.00","3.40"
"sqs111800137m4","July 22, 2018 episode featuring the cast of Mission...","Television",2017,"KOR","Variety & Game Shows","8.90","4.50"
"sqts111800056","Running Man 런닝맨","Television",2017,"KOR","Variety & Game Shows","8.90","4.50"
"sqs111800138m4","Ep 325","Television",2017,"KOR","Variety & Game Shows","8.20","4.10"
"sqts111800057","Law of the Jungle 정글의 법칙","Television",2017,"KOR","Variety & Game Shows","8.20","4.10"
"sqs111800139m4","少年探偵団の雨宿り The Detective Boys Get Out...","Television",2017,"JPN","Animation","8.40","4.20"
"sqs111800140m4","潮入り公園逆転事件 The Tidal Park Comeback Case","Television",2017,"JPN","Animation","8.40","4.20"
"sqts111800058","Detective Conan 名探偵コナン","Television",2017,"JPN","Animation","8.40","4.20"
"sqs111800141m4","Murder on the Mountain (Ep3)","Television",2017,"USA","History","7.90","4.00"
"sqts111800059","Dian Fossey: Secrets in the Mist","Television",2017,"USA","History","7.90","4.00"
"sqs111800142m4","Living It / Adventures","Television",2018,"FRA","Documentary","0.00","3.40"
"sqts111800060","Euronews","Television",2018,"FRA","Documentary","0.00","3.40"
"sqs111800143m4","Playing With Fire (Ep3)","Television",2018,"GBR","Science & Tech","8.50","4.30"
"sqts111800061","From Ice To Fire: The Incredible Science of Temperature","Television",2018,"GBR","Science & Tech","8.50","4.30"
"sqs111800144m4","The Gangetic Plain (Ep2)","Television",2017,"GBR","Travel","7.50","3.80"
"sqts111800062","The Ganges with Sue Perkins","Television",2017,"GBR","Travel","7.50","3.80"
"sqs111800145m4","Hot Wheels 50th Anniversary Special","Television",2018,"USA","History","0.00","4.10"
"sqts111800063","Hot Wheels 50th Anniversary Special","Television",2018,"USA","History","0.00","4.10"
"sqs111800146m4","Network Nation (Ep2)","Television",2017,"SGP","Science & Tech","6.00","3.00"
"sqts111800064","How China Works S02","Television",2017,"SGP","Science & Tech","6.00","3.00"
"sqs111800147m4","Foosball Tables, Marseilles Soap, Laguiole Pocket...","Television",2017,"CAN","Science & Tech","7.80","3.90"
"sqts111800065","How It's Made S15","Television",2017,"CAN","Science & Tech","7.80","3.90"
"sqs111800148m4","Blood Rivals (Ep3)","Television",2017,"USA","Nature & the Environment","9.20","4.60"
"sqts111800066","Lion Kingdom","Television",2017,"USA","Nature & the Environment","9.20","4.60"
"sqs111800149m4","Global Water Wars (Ep3)","Television",2017,"USA","Infotainment","8.00","4.00"
"sqts111800067","Parched","Television",2017,"USA","Infotainment","8.00","4.00"
"sqs111800150m4","Beirut (Ep2)","Television",2018,"GBR","Travel","0.00","4.20"
"sqts111800068","Secret Cities S02","Television",2018,"GBR","Travel","0.00","4.20"
"sqs111800151m4","She Started It","Television",2016,"FRA","Business","7.80","3.90"
"sqts111800069","She Started It","Television",2016,"FRA","Business","7.80","3.90"
"sqs111800152m4","Tales from the Tomb (Ep3)","Television",2018,"USA","History","0.00","3.90"
"sqts111800070","Tut's Treasures: Hidden Secrets","Television",2018,"USA","History","0.00","3.90"
"sqs111800153m4","World's Tiniest Masterpieces","Television",2018,"USA","Arts, Music & Culture","0.00","4.20"
"sqts111800071","World's Tiniest Masterpieces","Television",2018,"USA","Arts, Music & Culture","0.00","4.20"
"sqs111800154m4","Go Fly a Kite (Ep6)","Television",2017,"USA","Reality","6.70","3.40"
"sqts111800072","Cake Boss S09","Television",2017,"USA","Reality","6.70","3.40"
"sqs111800155m4","Malaysia (Ep3)","Television",2016,"HKG","Travel","0.00","3.90"
"sqts111800073","Gok's Chinese Takeaway","Television",2016,"HKG","Travel","0.00","3.90"
"sqs111800156m4","Secrets of the Chocolate Factory: Inside Cadbury's","Television",2018,"GBR","Food","0.00","3.80"
"sqts111800074","Secrets of the Chocolate Factory: Inside Cadbury's","Television",2018,"GBR","Food","0.00","3.80"
"sqs111800157m4","Dishing Up Dreams (S01, Ep1)","Television",2017,"USA","Infotainment","8.30","4.20"
"sqs111800158m4","Food Truck Frenzy (S01, Ep2)","Television",2017,"USA","Infotainment","8.30","4.20"
"sqs111800159m4","Battle of the Buds (S01, Ep3)","Television",2017,"USA","Infotainment","8.30","4.20"
"sqts111800075","Top Chef Junior","Television",2017,"USA","Infotainment","8.30","4.20"
"sqs111800160m4","Nashville (Ep2)","Television",2015,"USA","Travel","8.60","4.30"
"sqts111800076","Anthony Bourdain: Parts Unknown S08","Television",2015,"USA","Travel","8.60","4.30"
"sqs111800161m4","Inside the NBA vs. MLB All-Stars / Jennings vs...","Television",2018,"USA","Variety & Game Shows","6.10","3.10"
"sqts111800077","Celebrity Family Feud S04","Television",2018,"USA","Variety & Game Shows","6.10","3.10"
"sqs111800162m4","Show 12","Television",2018,"GBR","Infotainment","8.30","4.20"
"sqts111800078","The Graham Norton Show S23","Television",2018,"GBR","Infotainment","8.30","4.20"
"sqs111800163m4","Hair Today, Gone Tomorrow (Ep4)","Television",2017,"USA","Reality","6.40","3.20"
"sqts111800079","Making a Model with Yolanda Hadid","Television",2017,"USA","Reality","6.40","3.20"
"sqs111800164m4","Meet Your Makers (S01, Ep1)","Television",2018,"USA","Variety & Game Shows","7.20","3.60"
"sqts111800080","Making It","Television",2018,"USA","Variety & Game Shows","7.20","3.60"
"sqs111800165m4","Ep 4 Salvage Hunters","Television",2017,"GBR","Infotainment","7.70","3.90"
"sqts111800081","Salvage Hunters S11","Television",2017,"GBR","Infotainment","7.70","3.90"
"sqs111800166m4","Ep 1 Top Gear","Television",2018,"GBR","Infotainment","8.80","4.40"
"sqts111800082","Top Gear S25","Television",2018,"GBR","Infotainment","8.80","4.40"
"sqs111800179m4","The Wellness Revolution (Ep4)","Television",2018,"USA","Infotainment","0.00","3.80"
"sqts111800100","Business Traveller","Television",2018,"USA","Infotainment","0.00","3.80"
"sqs111800167m4","Fogo Island Inn, Canada (Ep5)","Television",2017,"GBR","Travel","8.00","4.00"
"sqts111800084","Amazing Hotels: Life Beyond the Lobby","Television",2017,"GBR","Travel","8.00","4.00"
"sqs111800168m4","Captains (Ep4)","Television",2017,"GBR","Sports","0.00","4.20"
"sqts111800085","Football Countdowns","Television",2017,"GBR","Sports","0.00","4.20"
"sqs111800169m4","Episode 11 (2018)","Television",2018,"GBR","Sports","0.00","3.00"
"sqts111800086","Gillette World Sports","Television",2018,"GBR","Sports","0.00","3.00"
"sqs111800170m4","Episode 100","Television",2018,"GBR","Sports","0.00","3.00"
"sqts111800087","Golfing World","Television",2018,"GBR","Sports","0.00","3.00"
"sqs111800171m4","(Nov 2018 edition)","Television",2017,"SGP","Sports","0.00","3.90"
"sqts111800088","ONE Championship In Flight","Television",2017,"SGP","Sports","0.00","3.90"
"sqs111800172m4","Ep 13 Dragon's Den","Television",2016,"2016","Business","Business","Budding entrepreneurs, inventors and small businessmen (and women) pitch their ideas to the five dragons."",""Budding entrepreneurs, inventors and small businessmen (and women) pitch their ideas to the five dragons."",0,,GBR,7.30,3.70
747827,1,""Dragons' Den (UK) S13"
"sqs111800173m4","Lin Yun Ling (Ep9)","Television",2017,"SGP","Business","0.00","3.40"
"sqts111800090","PowerList Asia S06","Television",2017,"SGP","Business","0.00","3.40"
"sqs111800174m4","Magnetic Force (Ep2)","Television",2018,"USA","History","6.60","3.30"
"sqts111800091","Silicon Valley: The Untold Story","Television",2018,"USA","History","6.60","3.30"
"sqs111800175m4","Pearl Delta (Ep3)","Television",2017,"SGP","Business","0.00","3.90"
"sqts111800092","Smart China: Start Up Revolutions","Television",2017,"SGP","Business","0.00","3.90"
"sqs111800176m4","Will a Robot Steal My Job?","Television",2017,"IRL","Business","0.00","4.10"
"sqts111800093","Will a Robot Steal My Job?","Television",2017,"IRL","Business","0.00","4.10"
"sqs111800177m4","How to Raise a Super Prepared Baby (Ep3)","Television",2018,"SGP","Infotainment","0.00","4.20"
"sqts111800094","How to Raise a Super Baby","Television",2018,"SGP","Infotainment","0.00","4.20"
"sqs111800178m4","Beijing (Ep11)","Television",2017,"SGP","Food Culture","0.00","3.40"
"sqts111800095","National Flavours 民族味","Television",2017,"SGP","Food Culture","0.00","3.40"
"sqs111800011m4","Alive in Tucson (S01, Ep1)","Television",2015,"USA","Comedy","7.40","3.70"
"sqs111800012m4","The Elephant in the Room (S01, Ep2)","Television",2015,"USA","Comedy","7.40","3.70"
"sqs111800013m4","Raisin Balls and Wedding Bells (S01, Ep3)","Television",2015,"USA","Comedy","7.40","3.70"
"sqs111800014m4","Sweet Melissa (S01, Ep4)","Television",2015,"USA","Comedy","7.40","3.70"
"sqs111800015m4","Dunk the Skunk (S01, Ep5)","Television",2015,"USA","Comedy","7.40","3.70"
"sqs111800016m4","Some Friggin' Fat Dude (S01, Ep6)","Television",2015,"USA","Comedy","7.40","3.70"
"sqs111800017m4","She Drives Me Crazy (S01, Ep7)","Television",2015,"USA","Comedy","7.40","3.70"
"sqs111800018m4","Mooovin' In (S01, Ep8)","Television",2015,"USA","Comedy","7.40","3.70"
"sqs111800019m4","The Do-Over (S01, Ep9)","Television",2015,"USA","Comedy","7.40","3.70"
"sqs111800020m4","Pranks for Nothin' (S01, Ep10)","Television",2015,"USA","Comedy","7.40","3.70"
"sqs111800021m4","Moved to Tampa (S01, Ep11)","Television",2015,"USA","Comedy","7.40","3.70"
"sqs111800022m4","The Tandyman Can (S01, Ep12)","Television",2015,"USA","Comedy","7.40","3.70"
"sqs111800023m4","Screw the Moon (S01, Ep13)","Television",2015,"USA","Comedy","7.40","3.70"
"sqts111800096","The Last Man on Earth","Television",2015,"USA","Comedy","7.40","3.70"
"sqs111800049m4","The Rabbit Hole (S01, Ep1)","Television",2017,"USA","Drama","7.00","3.50"
"sqs111800050m4","Morgan Stop (S01, Ep2)","Television",2017,"USA","Drama","7.00","3.50"
"sqs111800051m4","Driftwood Lane (S01, Ep3)","Television",2017,"USA","Drama","7.00","3.50"
"sqs111800052m4","309 (S01, Ep4)","Television",2017,"USA","Drama","7.00","3.50"
"sqs111800053m4","The Commune (S01, Ep5)","Television",2017,"USA","Drama","7.00","3.50"
"sqs111800054m4","Vagabond Hotel (S01, Ep6)","Television",2017,"USA","Drama","7.00","3.50"
"sqs111800055m4","Euphoria (S01, Ep7)","Television",2017,"2017","Drama","Drama","Catch It First! While Michael and Alexis throw back drinks, Jean clears her schedule for the full Sidney experience."",""Catch It First! While Michael and Alexis throw back drinks, Jean clears her schedule for the full Sidney experience."",0,,USA,7.00,3.50
747861,1,""Marfa (S01, Ep8)"
"sqs111800056m4","Marfa (S01, Ep8)","Television",2017,"USA","Drama","7.00","3.50"
"sqs111800057m4","Neverland (S01, Ep9)","Television",2017,"USA","Drama","7.00","3.50"
"sqs111800058m4","Black Barn (S01, Ep10)","Television",2017,"USA","Drama","7.00","3.50"
"sqts111800102","Gypsy","Television",2017,"USA","Drama","7.00","3.50"
"sqts111800098","Detective Conan 名探偵コナン","Television",2017,"JPN","Animation","8.40","4.20"
"sqts111800099","Top Chef Junior","Television",2017,"USA","Infotainment","8.30","4.20"
